symbol,date,open,high,low,close,volume,marketCap
GenIm,"Oct 29, 2021",$0.000003542,$0.00000387,$0.000002049,$0.000003637,"$158,450",$0
GenIm,"Oct 28, 2021",$0.00000338,$0.000003962,$0.000002797,$0.000003539,"$120,834",$0
GenIm,"Oct 27, 2021",$0.000004271,$0.000006162,$0.000003378,$0.000003386,"$231,400",$0
GenIm,"Oct 26, 2021",$0.000003189,$0.000008733,$0.000003071,$0.000004273,"$1,045,878",$0
GenIm,"Oct 25, 2021",$0.000001592,$0.00000443,$0.000001592,$0.000003183,"$529,842",$0
