symbol,date,open,high,low,close,volume,marketCap
PLAY,"Oct 22, 2021",$0.00003483,$0.00004175,$0.00003482,$0.00004171,$0,$0
PLAY,"Oct 21, 2021",$0.00003607,$0.00003705,$0.00003484,$0.00003484,$0,$0
PLAY,"Oct 20, 2021",$0.00003521,$0.00003711,$0.00003506,$0.00003608,$0,$0
PLAY,"Oct 19, 2021",$0.00003435,$0.00003533,$0.00003425,$0.00003521,$0,$0
PLAY,"Oct 18, 2021",$0.00003454,$0.00003477,$0.00003397,$0.00003437,$0,$0
PLAY,"Oct 17, 2021",$0.00003454,$0.00003572,$0.00003379,$0.00003454,$0,$0
PLAY,"Oct 16, 2021",$0.00003448,$0.00003533,$0.00003438,$0.00003455,$0,$0
PLAY,"Oct 15, 2021",$0.00003401,$0.00003596,$0.00003336,$0.00003448,$0,$0
PLAY,"Oct 14, 2021",$0.0000343,$0.00003482,$0.00003378,$0.00003402,$0,$0
PLAY,"Oct 13, 2021",$0.00003811,$0.00003861,$0.00003293,$0.00003431,$0,$0
PLAY,"Oct 12, 2021",$0.00003886,$0.00003889,$0.00003664,$0.00003809,$0,$0
PLAY,"Oct 11, 2021",$0.0000391,$0.00004037,$0.00003813,$0.00003887,$0,$0
PLAY,"Oct 10, 2021",$0.00004115,$0.00004121,$0.00003895,$0.00003915,$0,$0
PLAY,"Oct 09, 2021",$0.00003907,$0.00004217,$0.0000389,$0.00004107,$0,$0
PLAY,"Oct 08, 2021",$0.00003821,$0.00003975,$0.00003813,$0.00003902,$0,$0
PLAY,"Oct 07, 2021",$0.00003343,$0.00003888,$0.00003271,$0.00003822,$0,$0
PLAY,"Oct 06, 2021",$0.0000327,$0.00003349,$0.00003103,$0.00003346,$0,$0
PLAY,"Oct 05, 2021",$0.00003273,$0.00003375,$0.0000318,$0.00003266,$0,$0
PLAY,"Oct 04, 2021",$0.0000379,$0.00003797,$0.00003215,$0.00003273,$0,$0
PLAY,"Oct 03, 2021",$0.00003745,$0.00003855,$0.0000371,$0.0000379,$0,$0
PLAY,"Oct 02, 2021",$0.00003789,$0.00003836,$0.0000369,$0.00003747,$0,$0
PLAY,"Oct 01, 2021",$0.00003568,$0.00003788,$0.00003537,$0.00003788,$0,$0
PLAY,"Sep 30, 2021",$0.00003429,$0.00003569,$0.00001779,$0.00003569,$0,$0
PLAY,"Sep 29, 2021",$0.00003317,$0.00003509,$0.00003299,$0.00003427,$0,$0
PLAY,"Sep 28, 2021",$0.00003443,$0.00003484,$0.00003314,$0.00003314,$0,$0
PLAY,"Sep 27, 2021",$0.00003509,$0.00003624,$0.00003441,$0.00003441,$0,$0
PLAY,"Sep 26, 2021",$0.00003627,$0.00003635,$0.00003343,$0.0000351,$0,$0
PLAY,"Sep 25, 2021",$0.00003693,$0.0000375,$0.00003582,$0.00003628,$0,$0
PLAY,"Sep 24, 2021",$0.00002976,$0.00003945,$0.00002946,$0.0000369,$0,$0
PLAY,"Sep 23, 2021",$0.00002963,$0.00003017,$0.00002888,$0.00002977,$0,$0
PLAY,"Sep 22, 2021",$0.00002647,$0.00003946,$0.00002603,$0.00002961,$0,$0
PLAY,"Sep 21, 2021",$0.00002728,$0.00002867,$0.00002619,$0.00002637,$0,$0
PLAY,"Sep 20, 2021",$0.00003424,$0.0000393,$0.00002728,$0.00002728,$0,$0
PLAY,"Sep 19, 2021",$0.00003708,$0.00003756,$0.00003385,$0.00003424,$0,$0
PLAY,"Sep 18, 2021",$0.00003681,$0.0000382,$0.00002114,$0.00003705,$0,$0
PLAY,"Sep 17, 2021",$0.00002333,$0.00004054,$0.000023,$0.00003679,$0,$0
PLAY,"Sep 16, 2021",$0.00004353,$0.00004393,$0.00002259,$0.00002334,$0,$0
PLAY,"Sep 15, 2021",$0.00002365,$0.00004417,$0.00002272,$0.00004348,$0,$0
