symbol,date,open,high,low,close,volume,marketCap
WRAITH,"Oct 22, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 21, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 20, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 19, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 18, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 17, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 16, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 15, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 14, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 13, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 12, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 11, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 10, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 09, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 08, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 07, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 06, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 05, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 04, 2021",$0,$0,$0,$0,$0,$0
WRAITH,"Oct 03, 2021",$0.0000001106,$0.0000001123,$0,$0,$0,$0
WRAITH,"Oct 02, 2021",$0.0000001085,$0.0000001129,$0.0000001062,$0.0000001105,$0,$0
WRAITH,"Oct 01, 2021",$0.00000009965,$0.000000109,$0.00000009881,$0.0000001085,$0,$0
WRAITH,"Sep 30, 2021",$0.00000009481,$0.00000009999,$0.00000009449,$0.00000009962,$0,$0
WRAITH,"Sep 29, 2021",$0.00000008592,$0.0000000964,$0.00000008582,$0.00000009486,$0,$0
WRAITH,"Sep 28, 2021",$0.00000008703,$0.00000008885,$0.00000008547,$0.000000086,$0,$0
WRAITH,"Sep 27, 2021",$0.00000008877,$0.00000009201,$0.00000008694,$0.00000008702,$0,$0
WRAITH,"Sep 26, 2021",$0.00000009055,$0.00000009114,$0.0000000831,$0.00000008873,"$140,335",$0
WRAITH,"Sep 25, 2021",$0.000000157,$0.0000001589,$0.00000007463,$0.0000000906,"$301,934",$0
WRAITH,"Sep 24, 2021",$0.0000002168,$0.0000002176,$0.0000001282,$0.0000001568,"$839,262",$0
WRAITH,"Sep 23, 2021",$0.0000001435,$0.0000002426,$0.0000001424,$0.0000002169,"$1,175,318",$0
WRAITH,"Sep 22, 2021",$0.0000001804,$0.0000001822,$0.0000000746,$0.0000001434,"$559,219",$0
WRAITH,"Sep 21, 2021",$0.0000002555,$0.0000002696,$0.0000001793,$0.0000001805,"$390,357",$0
WRAITH,"Sep 20, 2021",$0.0000004137,$0.0000004154,$0.0000001786,$0.0000002558,"$570,469",$0
WRAITH,"Sep 19, 2021",$0.0000004101,$0.0000004925,$0.0000003265,$0.0000004149,"$356,658",$0
WRAITH,"Sep 18, 2021",$0.0000004045,$0.0000004308,$0.0000003989,$0.0000004101,"$145,017",$0
WRAITH,"Sep 17, 2021",$0.0000004323,$0.0000004689,$0.0000003972,$0.0000004047,"$242,328",$0
WRAITH,"Sep 16, 2021",$0.0000003793,$0.0000004772,$0.0000003747,$0.0000004321,"$221,241",$0
WRAITH,"Sep 15, 2021",$0.0000003334,$0.0000003801,$0.0000003272,$0.0000003792,"$101,516",$0
WRAITH,"Sep 14, 2021",$0.0000003559,$0.0000003565,$0.0000003221,$0.0000003337,"$129,618",$0
WRAITH,"Sep 13, 2021",$0.00000033,$0.0000003875,$0.00000031,$0.000000356,"$178,660",$0
WRAITH,"Sep 12, 2021",$0.0000004,$0.0000004,$0.00000032,$0.00000033,"$284,558",$0
WRAITH,"Sep 11, 2021",$0.00000023,$0.00000042,$0.00000023,$0.0000004,"$252,349",$0
WRAITH,"Sep 10, 2021",$0.00000022,$0.00000023,$0.0000002,$0.00000023,"$123,673",$0
WRAITH,"Sep 09, 2021",$0.00000022,$0.00000027,$0.00000021,$0.00000022,"$227,740",$0
WRAITH,"Sep 08, 2021",$0.00000029,$0.00000029,$0.00000021,$0.00000023,"$374,025",$0
WRAITH,"Sep 07, 2021",$0.00000038,$0.00000039,$0.00000022,$0.00000028,"$458,710",$0
WRAITH,"Sep 06, 2021",$0.00000034,$0.00000046,$0.00000034,$0.00000038,"$553,546",$0
WRAITH,"Sep 05, 2021",$0.00000019,$0.00000035,$0.00000018,$0.00000034,"$588,459",$0
WRAITH,"Sep 04, 2021",$0.0000003,$0.00000031,$0.00000016,$0.00000019,"$1,500,947",$0
WRAITH,"Sep 03, 2021",$0.00000048,$0.00000065,$0.00000025,$0.0000003,"$2,615,231",$0
WRAITH,"Sep 02, 2021",$0.00000006,$0.00000072,$0.00000006,$0.00000048,"$1,607,065",$0
WRAITH,"Sep 01, 2021",$0.00000004,$0.00000008,$0.00000004,$0.00000006,"$268,813",$0
