,symbol,date,open,high,low,close,volume,marketCap
0,LUNA,"Oct 19, 2021",$0.007443,$0.007732,$0.007395,$0.007711,$0,"$13,158"
1,LUNA,"Oct 18, 2021",$0.007386,$0.007514,$0.007202,$0.007443,$0,"$12,701"
2,LUNA,"Oct 17, 2021",$0.007307,$0.007397,$0.0071,$0.007388,$0,"$12,608"
3,LUNA,"Oct 16, 2021",$0.008623,$0.008718,$0.007225,$0.007306,$0,"$12,468"
4,LUNA,"Oct 15, 2021",$0.007452,$0.008638,$0.007393,$0.008628,$0,"$14,723"
5,LUNA,"Oct 14, 2021",$0.007462,$0.007602,$0.007404,$0.007453,$0,"$12,719"
6,LUNA,"Oct 13, 2021",$0.007285,$0.0075,$0.007068,$0.007464,$0,"$12,736"
7,LUNA,"Oct 12, 2021",$0.006898,$0.00735,$0.006252,$0.007288,$0,"$12,437"
8,LUNA,"Oct 11, 2021",$0.006573,$0.006935,$0.006542,$0.006896,$0,"$11,767"
9,LUNA,"Oct 10, 2021",$0.006596,$0.006768,$0.006512,$0.006577,$0,"$11,223"
10,LUNA,"Oct 09, 2021",$0.006476,$0.006648,$0.006448,$0.006595,$0,"$11,254"
11,LUNA,"Oct 08, 2021",$0.006457,$0.006711,$0.006443,$0.006474,$0,"$11,048"
12,LUNA,"Oct 07, 2021",$0.006643,$0.006643,$0.006423,$0.006456,$0,"$11,017"
13,LUNA,"Oct 06, 2021",$0.006182,$0.006668,$0.006059,$0.006647,$0,"$11,343"
14,LUNA,"Oct 05, 2021",$0.005894,$0.006221,$0.005889,$0.006179,$0,"$10,544"
15,LUNA,"Oct 04, 2021",$0.005784,$0.005935,$0.005645,$0.005893,$0,"$10,056"
16,LUNA,"Oct 03, 2021",$0.005725,$0.006387,$0.005659,$0.005783,$0,"$9,869"
17,LUNA,"Oct 02, 2021",$0.005293,$0.005794,$0.005242,$0.005728,$0,"$9,774"
18,LUNA,"Oct 01, 2021",$0.004379,$0.005328,$0.004332,$0.005296,$0,"$9,037"
19,LUNA,"Sep 30, 2021",$0.004156,$0.004409,$0.004144,$0.004378,$0,"$7,471"
20,LUNA,"Sep 29, 2021",$0.002462,$0.004255,$0.00245,$0.004153,$0,"$7,087"
21,LUNA,"Sep 28, 2021",$0.002534,$0.002567,$0.002456,$0.002459,$0,"$4,195"
22,LUNA,"Sep 27, 2021",$0.006913,$0.00709,$0.002531,$0.002534,$0,"$4,324"
23,LUNA,"Sep 26, 2021",$0.006835,$0.007027,$0.006536,$0.006918,$0,"$11,805"
24,LUNA,"Sep 25, 2021",$0.006854,$0.006879,$0.006682,$0.006835,$0,"$11,663"
25,LUNA,"Sep 24, 2021",$0.007183,$0.007213,$0.00655,$0.006855,$0,"$11,697"
26,LUNA,"Sep 23, 2021",$0.006972,$0.007191,$0.006897,$0.007184,$0,"$12,259"
27,LUNA,"Sep 22, 2021",$0.006511,$0.007037,$0.0065,$0.006974,$0,"$11,900"
28,LUNA,"Sep 21, 2021",$0.006855,$0.006977,$0.006366,$0.006489,$0,"$11,073"
29,LUNA,"Sep 20, 2021",$0.007562,$0.007573,$0.006816,$0.006861,$0,"$11,707"
30,LUNA,"Sep 19, 2021",$0.00869,$0.008699,$0.007507,$0.007563,$0,"$12,907"
31,LUNA,"Sep 18, 2021",$0.008035,$0.008783,$0.008005,$0.008685,$0,"$14,820"
32,LUNA,"Sep 17, 2021",$0.008601,$0.009042,$0.007962,$0.008029,$0,"$13,701"
33,LUNA,"Sep 16, 2021",$0.00819,$0.008678,$0.008059,$0.0086,$0,"$14,675"
34,LUNA,"Sep 15, 2021",$0.008006,$0.008237,$0.007951,$0.00819,$0,"$13,975"
35,LUNA,"Sep 14, 2021",$0.007644,$0.008027,$0.007608,$0.008003,$0,"$13,656"
36,LUNA,"Sep 13, 2021",$0.007831,$0.007922,$0.007411,$0.007644,$0,"$13,044"
37,LUNA,"Sep 12, 2021",$0.007232,$0.007882,$0.007166,$0.007837,$0,"$13,373"
38,LUNA,"Sep 11, 2021",$0.00763,$0.007815,$0.007207,$0.007229,$0,"$12,336"
39,LUNA,"Sep 10, 2021",$0.007887,$0.007995,$0.007539,$0.007628,$0,"$13,017"
40,LUNA,"Sep 09, 2021",$0.007784,$0.008035,$0.007764,$0.007884,$0,"$13,454"
41,LUNA,"Sep 08, 2021",$0.007958,$0.008047,$0.007575,$0.007836,$0,"$13,371"
42,LUNA,"Sep 07, 2021",$0.008948,$0.008985,$0.007358,$0.007959,$0,"$13,582"
43,LUNA,"Sep 06, 2021",$0.008801,$0.008959,$0.008679,$0.00895,$0,"$15,273"
44,LUNA,"Sep 05, 2021",$0.008491,$0.008818,$0.008422,$0.008797,$0,"$15,012"
45,LUNA,"Sep 04, 2021",$0.008504,$0.008593,$0.008423,$0.008491,$0,"$14,489"
46,LUNA,"Sep 03, 2021",$0.009372,$0.009384,$0.008387,$0.008507,$0,"$14,516"
47,LUNA,"Sep 02, 2021",$0.009283,$0.009565,$0.009244,$0.009375,$0,"$15,997"
48,LUNA,"Sep 01, 2021",$0.007547,$0.009273,$0.007547,$0.009271,$0,"$15,820"
49,LUNA,"Aug 31, 2021",$0.004699,$0.007615,$0.004675,$0.007543,$0,"$12,872"
50,LUNA,"Aug 30, 2021",$0.004883,$0.004893,$0.004696,$0.004699,$0,"$8,019"
51,LUNA,"Aug 29, 2021",$0.00489,$0.00496,$0.004793,$0.004882,$0,"$8,332"
52,LUNA,"Aug 28, 2021",$0.004906,$0.004928,$0.00485,$0.00489,$0,"$8,345"
53,LUNA,"Aug 27, 2021",$0.004694,$0.004911,$0.004639,$0.004906,$0,"$8,372"
54,LUNA,"Aug 26, 2021",$0.007344,$0.00735,$0.004646,$0.004694,$0,"$8,010"
55,LUNA,"Aug 25, 2021",$0.00811,$0.008173,$0.006797,$0.007344,$0,"$12,532"
56,LUNA,"Aug 24, 2021",$0.008423,$0.008479,$0.008107,$0.008119,$0,"$13,854"
57,LUNA,"Aug 23, 2021",$0.008385,$0.008582,$0.008343,$0.008421,$0,"$14,370"
58,LUNA,"Aug 22, 2021",$0.008314,$0.00841,$0.008194,$0.008387,$0,"$14,311"
59,LUNA,"Aug 21, 2021",$0.008388,$0.008452,$0.008213,$0.008318,$0,"$14,194"
60,LUNA,"Aug 20, 2021",$0.008409,$0.008524,$0.007973,$0.008388,$0,"$14,314"
61,LUNA,"Aug 19, 2021",$0.008064,$0.008455,$0.00792,$0.008407,$0,"$14,346"
62,LUNA,"Aug 18, 2021",$0.008045,$0.008271,$0.007986,$0.008068,$0,"$13,768"
63,LUNA,"Aug 17, 2021",$0.007821,$0.008485,$0.007715,$0.008046,$0,"$13,730"
64,LUNA,"Aug 16, 2021",$0.009409,$0.0096,$0.007769,$0.007828,$0,"$13,358"
65,LUNA,"Aug 15, 2021",$0.009419,$0.009471,$0.009116,$0.009418,$0,"$16,071"
66,LUNA,"Aug 14, 2021",$0.009081,$0.009455,$0.008781,$0.009414,$0,"$16,064"
67,LUNA,"Aug 13, 2021",$0.009774,$0.01026,$0.008799,$0.009088,$0,"$15,508"
68,LUNA,"Aug 12, 2021",$0.009119,$0.01004,$0.009082,$0.009775,$0,"$16,680"
69,LUNA,"Aug 11, 2021",$0.009117,$0.009347,$0.00907,$0.009132,$0,"$15,582"
70,LUNA,"Aug 10, 2021",$0.009273,$0.009328,$0.008941,$0.009112,$0,"$15,549"
71,LUNA,"Aug 09, 2021",$0.00876,$0.009291,$0.00857,$0.009257,$0,"$15,797"
72,LUNA,"Aug 08, 2021",$0.008466,$0.009056,$0.008343,$0.008751,$0,"$14,933"
73,LUNA,"Aug 07, 2021",$0.008135,$0.008491,$0.008098,$0.008489,$0,"$14,486"
74,LUNA,"Aug 06, 2021",$0.008583,$0.008649,$0.007265,$0.008148,$0,"$13,905"
75,LUNA,"Aug 05, 2021",$0.007949,$0.008682,$0.007847,$0.008583,$0,"$14,646"
76,LUNA,"Aug 04, 2021",$0.007631,$0.007989,$0.007518,$0.007954,$0,"$13,573"
77,LUNA,"Aug 03, 2021",$0.00784,$0.00795,$0.007556,$0.007627,$0,"$13,015"
78,LUNA,"Aug 02, 2021",$0.007995,$0.008084,$0.007749,$0.007835,$0,"$13,370"
79,LUNA,"Aug 01, 2021",$0.01041,$0.01064,$0.007908,$0.008014,$0,"$13,675"
80,LUNA,"Jul 31, 2021",$0.0114,$0.0114,$0.01028,$0.01043,$0,"$17,792"
81,LUNA,"Jul 30, 2021",$0.0108,$0.01138,$0.01037,$0.01137,$0,"$19,410"
82,LUNA,"Jul 29, 2021",$0.0108,$0.01096,$0.01063,$0.0108,$0,"$18,425"
83,LUNA,"Jul 28, 2021",$0.01064,$0.01102,$0.01049,$0.01081,$0,"$18,438"
84,LUNA,"Jul 27, 2021",$0.01008,$0.01064,$0.009839,$0.01064,$0,"$18,149"
85,LUNA,"Jul 26, 2021",$0.01025,$0.01139,$0.009967,$0.01009,$0,"$17,220"
86,LUNA,"Jul 25, 2021",$0.009945,$0.01026,$0.009826,$0.01025,$0,"$17,494"
87,LUNA,"Jul 24, 2021",$0.01007,$0.01035,$0.009834,$0.009939,$0,"$16,961"
88,LUNA,"Jul 23, 2021",$0.009694,$0.01007,$0.009617,$0.01007,$0,"$17,180"
89,LUNA,"Jul 22, 2021",$0.009633,$0.009773,$0.009524,$0.009697,$0,"$16,547"
90,LUNA,"Jul 21, 2021",$0.008942,$0.009826,$0.008858,$0.009633,$0,"$16,437"
91,LUNA,"Jul 20, 2021",$0.009245,$0.009302,$0.008808,$0.008944,$0,"$15,262"
92,LUNA,"Jul 19, 2021",$0.009539,$0.009566,$0.009169,$0.009245,$0,"$15,776"
93,LUNA,"Jul 18, 2021",$0.00946,$0.00972,$0.009365,$0.009536,$0,"$16,272"
94,LUNA,"Jul 17, 2021",$0.009741,$0.009802,$0.009393,$0.009458,$0,"$16,139"
95,LUNA,"Jul 16, 2021",$0.009852,$0.009988,$0.009641,$0.009743,$0,"$16,625"
96,LUNA,"Jul 15, 2021",$0.00952,$0.009872,$0.009061,$0.00983,$0,"$16,774"
97,LUNA,"Jul 14, 2021",$0.009484,$0.009588,$0.009175,$0.009518,$0,"$16,243"
98,LUNA,"Jul 13, 2021",$0.009615,$0.009665,$0.009356,$0.009482,$0,"$16,180"
99,LUNA,"Jul 12, 2021",$0.00993,$0.01003,$0.009482,$0.009616,$0,"$16,409"
100,LUNA,"Jul 11, 2021",$0.009386,$0.01003,$0.009337,$0.009928,$0,"$16,942"
101,LUNA,"Jul 10, 2021",$0.009463,$0.009579,$0.009272,$0.009382,$0,"$16,010"
102,LUNA,"Jul 09, 2021",$0.009206,$0.009532,$0.009049,$0.009482,$0,"$16,180"
103,LUNA,"Jul 08, 2021",$0.01016,$0.01031,$0.009107,$0.009197,$0,"$15,693"
104,LUNA,"Jul 07, 2021",$0.01027,$0.0105,$0.01015,$0.01015,$0,"$17,323"
105,LUNA,"Jul 06, 2021",$0.01012,$0.01051,$0.01008,$0.01026,$0,"$17,509"
106,LUNA,"Jul 05, 2021",$0.01059,$0.01071,$0.008402,$0.01015,$0,"$17,314"
107,LUNA,"Jul 04, 2021",$0.01075,$0.01106,$0.009585,$0.01058,$0,"$18,060"
108,LUNA,"Jul 03, 2021",$0.01017,$0.01149,$0.01002,$0.01075,$0,"$18,340"
109,LUNA,"Jul 02, 2021",$0.0094,$0.01018,$0.008531,$0.01017,$0,"$17,354"
110,LUNA,"Jul 01, 2021",$0.009461,$0.01082,$0.008352,$0.00939,$0,"$16,023"
111,LUNA,"Jun 30, 2021",$0.008608,$0.009503,$0.008328,$0.009459,$0,"$16,141"
112,LUNA,"Jun 29, 2021",$0.008264,$0.008988,$0.008221,$0.008622,$0,"$14,713"
113,LUNA,"Jun 28, 2021",$0.007969,$0.008269,$0.007797,$0.008269,$0,"$14,111"
114,LUNA,"Jun 27, 2021",$0.007403,$0.007971,$0.007132,$0.007958,$0,"$13,581"
115,LUNA,"Jun 26, 2021",$0.006011,$0.007456,$0.005735,$0.007383,$0,"$12,598"
116,LUNA,"Jun 25, 2021",$0.006932,$0.007573,$0.005755,$0.006014,$0,"$10,262"
117,LUNA,"Jun 24, 2021",$0.006731,$0.007645,$0.006477,$0.006936,$0,"$11,836"
118,LUNA,"Jun 23, 2021",$0.006501,$0.006951,$0.006355,$0.006751,$0,"$11,520"
