symbol,date,open,high,low,close,volume,marketCap
MNP,"Oct 22, 2021",$0.001244,$0.001274,$0.001202,$0.001214,$0,"$2,661"
MNP,"Oct 21, 2021",$0.00132,$0.001332,$0.001242,$0.001244,$0,"$2,728"
MNP,"Oct 20, 2021",$0.001285,$0.001339,$0.001272,$0.00132,$0,"$2,893"
MNP,"Oct 19, 2021",$0.0008063,$0.001289,$0.0008037,$0.001285,$0,"$2,817"
MNP,"Oct 18, 2021",$0.001231,$0.001251,$0.0007802,$0.0008063,$0,"$1,767"
MNP,"Oct 17, 2021",$0.001218,$0.001233,$0.001183,$0.001231,$0,"$2,699"
MNP,"Oct 16, 2021",$0.0007391,$0.001234,$0.0007333,$0.001218,$0,"$2,669"
MNP,"Oct 15, 2021",$0.0006879,$0.0007531,$0.0006824,$0.0007395,$0,"$1,621"
MNP,"Oct 14, 2021",$0.0006888,$0.0007017,$0.0006835,$0.000688,$0,"$1,508"
MNP,"Oct 13, 2021",$0.0006725,$0.0006923,$0.0006525,$0.000689,$0,"$1,510"
MNP,"Oct 12, 2021",$0.0007473,$0.0007492,$0.0006635,$0.0006728,$13,"$1,475"
MNP,"Oct 11, 2021",$0.000712,$0.0007513,$0.0007088,$0.000747,$0,"$1,637"
MNP,"Oct 10, 2021",$0.0009345,$0.0009521,$0.0007082,$0.0007125,$0,"$1,562"
MNP,"Oct 09, 2021",$0.0009175,$0.0009418,$0.0009135,$0.0009343,$0,"$2,048"
MNP,"Oct 08, 2021",$0.0006995,$0.0009305,$0.0006979,$0.0009172,$1,"$2,011"
MNP,"Oct 07, 2021",$0.001107,$0.001107,$0.0006958,$0.0006994,$4,"$1,533"
MNP,"Oct 06, 2021",$0.00103,$0.001111,$0.00101,$0.001108,$0,"$2,429"
MNP,"Oct 05, 2021",$0.001031,$0.001057,$0.000649,$0.00103,$21,"$2,257"
MNP,"Oct 04, 2021",$0.001012,$0.001039,$0.0007139,$0.001031,$9,"$2,261"
MNP,"Oct 03, 2021",$0.0007634,$0.001032,$0.0007545,$0.001012,$0,"$2,218"
MNP,"Oct 02, 2021",$0.0007699,$0.0007725,$0.0007594,$0.0007637,$0,"$1,674"
MNP,"Oct 01, 2021",$0.0007007,$0.000775,$0.0006931,$0.0007703,$0,"$1,688"
MNP,"Sep 30, 2021",$0.0007066,$0.0007445,$0.0006846,$0.0007005,$0,"$1,535"
MNP,"Sep 29, 2021",$0.0006976,$0.0007233,$0.0006941,$0.0007061,$0,"$1,548"
MNP,"Sep 28, 2021",$0.000718,$0.001007,$0.0006958,$0.0006966,$12,"$1,527"
MNP,"Sep 27, 2021",$0.0007345,$0.0007533,$0.0007172,$0.000718,$0,"$1,574"
MNP,"Sep 26, 2021",$0.0007262,$0.0007466,$0.0006944,$0.000735,$0,"$1,611"
MNP,"Sep 25, 2021",$0.0007283,$0.0007309,$0.0007099,$0.0007262,$0,"$1,592"
MNP,"Sep 24, 2021",$0.0007632,$0.0007664,$0.0006959,$0.0007283,$0,"$1,596"
MNP,"Sep 23, 2021",$0.0007408,$0.000764,$0.0007329,$0.0007633,$0,"$1,673"
MNP,"Sep 22, 2021",$0.0006918,$0.0007474,$0.0006906,$0.0007409,$0,"$1,624"
MNP,"Sep 21, 2021",$0.0007283,$0.0007413,$0.0006764,$0.0006895,$0,"$1,511"
MNP,"Sep 20, 2021",$0.0008034,$0.0008046,$0.0007242,$0.0007289,$0,"$1,598"
MNP,"Sep 19, 2021",$0.0008207,$0.0008216,$0.0007976,$0.0008036,$0,"$1,762"
MNP,"Sep 18, 2021",$0.0007563,$0.0008246,$0.0007534,$0.0008202,$0,"$1,798"
MNP,"Sep 17, 2021",$0.0007645,$0.0007706,$0.0007493,$0.0007556,$0,"$1,656"
MNP,"Sep 16, 2021",$0.001204,$0.001212,$0.0007533,$0.0007644,$0,"$1,676"
MNP,"Sep 15, 2021",$0.0009418,$0.001211,$0.0009355,$0.001204,$0,"$2,640"
MNP,"Sep 14, 2021",$0.0007194,$0.0009444,$0.000716,$0.0009415,$0,"$2,064"
MNP,"Sep 13, 2021",$0.000737,$0.0007456,$0.0006975,$0.0007195,$0,"$1,577"
MNP,"Sep 12, 2021",$0.00113,$0.001155,$0.00072,$0.0007376,$0,"$1,617"
MNP,"Sep 11, 2021",$0.0008528,$0.001149,$0.0008515,$0.00113,$9,"$2,476"
MNP,"Sep 10, 2021",$0.0009278,$0.0009406,$0.0007328,$0.0008526,$0,"$1,869"
MNP,"Sep 09, 2021",$0.0009158,$0.0009452,$0.0009134,$0.0009275,$0,"$2,033"
MNP,"Sep 08, 2021",$0.0009362,$0.0009467,$0.0008912,$0.0009218,$0,"$2,021"
MNP,"Sep 07, 2021",$0.000895,$0.0009514,$0.0006926,$0.0009364,$0,"$2,053"
MNP,"Sep 06, 2021",$0.0008798,$0.0008959,$0.0008693,$0.000895,$0,"$1,962"
MNP,"Sep 05, 2021",$0.0008491,$0.0008818,$0.0008422,$0.0008797,$0,"$1,928"
MNP,"Sep 04, 2021",$0.0009005,$0.0009098,$0.0008423,$0.000849,$0,"$1,861"
MNP,"Sep 03, 2021",$0.0008879,$0.0009177,$0.000871,$0.0009007,$0,"$1,974"
MNP,"Sep 02, 2021",$0.001221,$0.001259,$0.0008871,$0.0008881,$0,"$1,947"
MNP,"Sep 01, 2021",$0.001179,$0.001228,$0.001164,$0.001221,$0,"$2,677"
MNP,"Aug 31, 2021",$0.001129,$0.001189,$0.0008034,$0.00118,$13,"$2,587"
MNP,"Aug 30, 2021",$0.001172,$0.001174,$0.001127,$0.001128,$0,"$2,472"
MNP,"Aug 29, 2021",$0.0008315,$0.001186,$0.0008147,$0.001172,$0,"$2,569"
MNP,"Aug 28, 2021",$0.0008831,$0.0008871,$0.0008251,$0.0008315,$1,"$1,823"
MNP,"Aug 27, 2021",$0.000845,$0.000884,$0.0008351,$0.0008823,$0,"$1,934"
MNP,"Aug 26, 2021",$0.0009792,$0.0009869,$0.0008353,$0.0008449,$0,"$1,852"
MNP,"Aug 25, 2021",$0.001193,$0.001215,$0.0009433,$0.0009792,$15,"$2,146"
MNP,"Aug 24, 2021",$0.001239,$0.001247,$0.0009574,$0.001194,$1,"$2,617"
MNP,"Aug 23, 2021",$0.001233,$0.001262,$0.001227,$0.001238,$0,"$2,715"
MNP,"Aug 22, 2021",$0.0009781,$0.001237,$0.0009733,$0.001233,$0,"$2,703"
MNP,"Aug 21, 2021",$0.001283,$0.001283,$0.0009775,$0.0009786,$2,"$2,145"
MNP,"Aug 20, 2021",$0.001215,$0.001283,$0.001213,$0.001283,$0,"$2,812"
MNP,"Aug 19, 2021",$0.001165,$0.001221,$0.001144,$0.001214,$0,"$2,662"
MNP,"Aug 18, 2021",$0.001162,$0.001195,$0.001153,$0.001165,$0,"$2,555"
MNP,"Aug 17, 2021",$0.0009201,$0.0012,$0.0009077,$0.001162,$0,"$2,548"
MNP,"Aug 16, 2021",$0.0009409,$0.00096,$0.000914,$0.0009209,$0,"$2,019"
MNP,"Aug 15, 2021",$0.0009419,$0.0009471,$0.0009116,$0.0009418,$1,"$2,064"
MNP,"Aug 14, 2021",$0.0009559,$0.000962,$0.0009235,$0.0009414,$0,"$2,064"
MNP,"Aug 13, 2021",$0.0008886,$0.0009566,$0.0008856,$0.0009566,$11,"$2,097"
MNP,"Aug 12, 2021",$0.0009119,$0.0009246,$0.0008772,$0.0008886,$0,"$1,948"
MNP,"Aug 11, 2021",$0.0009117,$0.0009347,$0.000907,$0.0009132,$0,"$2,002"
MNP,"Aug 10, 2021",$0.0009273,$0.001246,$0.0009057,$0.0009112,$0,"$1,997"
MNP,"Aug 09, 2021",$0.000876,$0.0009291,$0.000857,$0.0009257,$0,"$2,029"
MNP,"Aug 08, 2021",$0.0008911,$0.0009057,$0.0008666,$0.0008751,$0,"$1,918"
MNP,"Aug 07, 2021",$0.000942,$0.0009658,$0.0008524,$0.0008936,$11,"$1,959"
MNP,"Aug 06, 2021",$0.001185,$0.001249,$0.0009298,$0.0009435,$0,"$2,068"
MNP,"Aug 05, 2021",$0.001113,$0.001186,$0.0008025,$0.001185,$0,"$2,598"
MNP,"Aug 04, 2021",$0.001068,$0.001118,$0.001054,$0.001114,$0,"$2,441"
MNP,"Aug 03, 2021",$0.001098,$0.001113,$0.001058,$0.001068,$0,"$2,341"
MNP,"Aug 02, 2021",$0.001119,$0.001132,$0.001085,$0.001097,$0,"$2,404"
MNP,"Aug 01, 2021",$0.001166,$0.001191,$0.001107,$0.001122,$0,"$2,459"
MNP,"Jul 31, 2021",$0.001183,$0.001183,$0.001151,$0.001168,$0,"$2,560"
MNP,"Jul 30, 2021",$0.00112,$0.00118,$0.001075,$0.00118,$0,"$2,586"
MNP,"Jul 29, 2021",$0.0012,$0.001218,$0.001105,$0.00112,$0,"$2,454"
MNP,"Jul 28, 2021",$0.001182,$0.001224,$0.001166,$0.001201,$0,"$2,632"
MNP,"Jul 27, 2021",$0.00112,$0.001182,$0.001093,$0.001182,$0,"$2,590"
MNP,"Jul 26, 2021",$0.001061,$0.001215,$0.001059,$0.001121,$0,"$2,458"
MNP,"Jul 25, 2021",$0.001029,$0.001061,$0.001016,$0.001061,$0,"$2,325"
MNP,"Jul 24, 2021",$0.001041,$0.001046,$0.0007055,$0.001028,$2,"$2,254"
MNP,"Jul 23, 2021",$0.001002,$0.00104,$0.0009938,$0.00104,$0,"$2,280"
MNP,"Jul 22, 2021",$0.0009954,$0.00101,$0.0009841,$0.001002,$0,"$2,196"
MNP,"Jul 21, 2021",$0.000924,$0.001015,$0.0009153,$0.0009954,$0,"$2,182"
MNP,"Jul 20, 2021",$0.0008013,$0.0009515,$0.0007955,$0.0009242,$0,"$2,026"
MNP,"Jul 19, 2021",$0.0008585,$0.0008609,$0.0007947,$0.0008012,$1,"$1,756"
MNP,"Jul 18, 2021",$0.0008514,$0.0008748,$0.0008428,$0.0008582,$0,"$1,881"
MNP,"Jul 17, 2021",$0.001005,$0.001012,$0.0008454,$0.0008512,$0,"$1,866"
MNP,"Jul 16, 2021",$0.001017,$0.001025,$0.0008501,$0.001006,$0,"$2,204"
MNP,"Jul 15, 2021",$0.00105,$0.001061,$0.0009976,$0.001015,$0,"$2,224"
MNP,"Jul 14, 2021",$0.001046,$0.001058,$0.001012,$0.00105,$0,"$2,302"
MNP,"Jul 13, 2021",$0.001061,$0.001066,$0.001032,$0.001046,$6,"$2,293"
MNP,"Jul 12, 2021",$0.001096,$0.001107,$0.001046,$0.001061,$0,"$2,326"
MNP,"Jul 11, 2021",$0.001073,$0.001107,$0.001067,$0.001096,$0,"$2,401"
