,symbol,date,open,high,low,close,volume,marketCap
0,OG,"Oct 19, 2021",$7.11,$7.42,$7.04,$7.17,"$5,301,130","$9,141,757"
1,OG,"Oct 18, 2021",$7.44,$7.51,$7.05,$7.11,"$5,435,829","$9,061,626"
2,OG,"Oct 17, 2021",$7.42,$7.72,$7.26,$7.44,"$5,913,984","$9,481,533"
3,OG,"Oct 16, 2021",$7.41,$7.64,$7.34,$7.42,"$6,407,427","$9,451,775"
4,OG,"Oct 15, 2021",$7.98,$7.98,$7.26,$7.41,"$6,665,564","$9,446,008"
5,OG,"Oct 14, 2021",$7.50,$8.21,$7.37,$7.99,"$9,315,800","$10,186,189"
6,OG,"Oct 13, 2021",$7.57,$7.84,$7.28,$7.49,"$5,068,926","$9,545,463"
7,OG,"Oct 12, 2021",$7.90,$7.92,$7.42,$7.57,"$5,655,665","$9,644,613"
8,OG,"Oct 11, 2021",$7.70,$8.37,$7.65,$7.91,"$5,961,138","$10,078,612"
9,OG,"Oct 10, 2021",$8.14,$8.18,$7.61,$7.70,"$5,625,922","$9,809,334"
10,OG,"Oct 09, 2021",$8.37,$8.51,$8.07,$8.17,"$5,964,347","$10,410,171"
11,OG,"Oct 08, 2021",$8.75,$8.89,$8.34,$8.37,"$7,179,942","$10,665,621"
12,OG,"Oct 07, 2021",$8.93,$9.10,$8.66,$8.74,"$7,573,937","$11,143,997"
13,OG,"Oct 06, 2021",$9.36,$10.99,$8.64,$8.93,"$15,152,929","$11,378,305"
14,OG,"Oct 05, 2021",$8.80,$9.75,$8.72,$9.36,"$52,140,322","$11,932,792"
15,OG,"Oct 04, 2021",$8.88,$9.60,$8.41,$8.80,"$14,009,135","$11,215,464"
16,OG,"Oct 03, 2021",$8.33,$9.83,$8.20,$8.89,"$25,164,083","$11,333,196"
17,OG,"Oct 02, 2021",$8.13,$8.85,$8.01,$8.33,"$21,420,857","$10,613,300"
18,OG,"Oct 01, 2021",$7.38,$8.68,$7.22,$8.13,"$8,958,628","$10,363,819"
19,OG,"Sep 30, 2021",$7.27,$7.91,$7.24,$7.38,"$6,490,798","$9,410,353"
20,OG,"Sep 29, 2021",$7.16,$7.86,$7.12,$7.27,"$4,999,380","$9,261,523"
21,OG,"Sep 28, 2021",$7.48,$7.50,$6.91,$7.16,"$7,224,259","$9,121,070"
22,OG,"Sep 27, 2021",$8.16,$8.43,$7.47,$7.48,"$9,003,886","$9,531,892"
23,OG,"Sep 26, 2021",$8.19,$8.42,$7.54,$8.14,"$5,810,251","$10,380,913"
24,OG,"Sep 25, 2021",$8.64,$9.18,$7.91,$8.19,"$7,174,775","$10,440,458"
25,OG,"Sep 24, 2021",$8.65,$9.04,$7.91,$8.63,"$9,633,366","$11,003,868"
26,OG,"Sep 23, 2021",$8.52,$8.88,$8.35,$8.65,"$7,150,933","$11,027,974"
27,OG,"Sep 22, 2021",$7.85,$8.78,$7.63,$8.52,"$14,923,229","$10,854,377"
